person_age,person_gender_female,person_gender_male,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
24.0,0,1,4,169240.0,1,0,10000.0,0,0,1,0,0,0,11.14,0.06,2.0,671,0,0
24.0,1,0,6,51480.0,2,2,4900.0,0,1,0,0,0,0,6.03,0.1,4.0,634,1,0
24.0,0,1,2,51713.0,0,5,8000.0,0,1,0,0,0,0,6.62,0.15,4.0,610,1,0
22.0,1,0,2,51353.0,0,2,5400.0,0,0,0,0,0,1,6.03,0.11,3.0,575,0,0
22.0,0,1,2,51314.0,2,5,4800.0,0,0,0,0,0,1,11.01,0.09,3.0,629,0,0
26.0,0,1,2,174833.0,3,0,10000.0,0,0,1,0,0,0,10.99,0.06,3.0,679,1,0
22.0,1,0,4,51195.0,2,2,3500.0,0,0,0,0,0,1,9.91,0.07,2.0,592,1,0
24.0,0,1,4,51323.0,1,2,8675.0,0,1,0,0,0,0,7.51,0.17,4.0,696,0,0
23.0,1,0,6,189891.0,3,0,10000.0,0,1,0,0,0,0,12.69,0.05,2.0,678,0,0
25.0,0,1,2,51567.0,0,5,18000.0,0,1,0,0,0,0,11.01,0.35,2.0,602,1,0
22.0,0,1,0,193368.0,0,0,10000.0,0,0,0,0,0,1,8.94,0.05,3.0,549,1,0
25.0,0,1,4,184808.0,1,0,10000.0,1,0,0,0,0,0,14.96,0.05,4.0,701,0,1
24.0,1,0,0,199085.0,3,0,10000.0,0,0,0,0,1,0,9.2,0.05,3.0,666,1,0
24.0,1,0,4,51243.0,0,2,3125.0,0,0,0,1,0,0,8.9,0.06,3.0,586,1,0
25.0,0,1,2,211056.0,1,0,10000.0,0,0,1,0,0,0,15.05,0.05,4.0,658,0,0
24.0,0,1,4,286608.0,2,0,10000.0,0,0,0,0,0,1,13.67,0.03,2.0,664,0,1
22.0,0,1,4,51621.0,1,2,9350.0,1,0,0,0,0,0,12.69,0.18,2.0,641,1,0
24.0,0,1,6,51258.0,2,2,8000.0,0,0,0,0,0,1,6.62,0.16,3.0,697,0,0
24.0,0,1,0,29746.0,2,0,9975.0,0,1,0,0,0,0,11.48,0.34,4.0,690,0,1
22.0,0,1,6,36318.0,0,0,9975.0,0,1,0,0,0,0,11.01,0.27,2.0,645,0,1
24.0,1,0,4,56308.0,3,0,9975.0,0,0,0,0,0,1,13.11,0.18,3.0,720,0,0
22.0,1,0,0,72978.0,2,0,9975.0,0,0,0,0,0,1,11.48,0.14,4.0,612,1,0
22.0,0,1,0,51427.0,0,2,3000.0,0,0,0,1,0,0,6.03,0.06,2.0,626,0,0
23.0,1,0,2,78838.0,1,0,9975.0,0,0,0,0,0,1,7.51,0.13,2.0,667,1,0
23.0,0,1,6,51118.0,0,5,6500.0,0,0,0,0,0,1,6.03,0.13,2.0,679,0,0
22.0,1,0,4,87294.0,0,0,9975.0,0,0,0,0,0,1,10.99,0.11,3.0,615,0,0
22.0,0,1,6,51395.0,0,5,10000.0,0,0,0,0,1,0,6.03,0.19,2.0,601,1,0
25.0,1,0,2,51493.0,2,2,9100.0,0,1,0,0,0,0,11.01,0.18,3.0,565,1,0
22.0,1,0,0,100458.0,0,0,9975.0,1,0,0,0,0,0,11.01,0.1,3.0,592,1,0
25.0,0,1,6,33237.0,0,0,4900.0,0,0,0,0,0,1,14.26,0.15,4.0,633,0,0
21.0,0,1,6,51439.0,0,5,5000.0,0,1,0,0,0,0,17.49,0.1,2.0,588,1,0
22.0,0,1,6,32617.0,0,0,9900.0,0,1,0,0,0,0,11.71,0.3,4.0,690,0,1
22.0,0,1,4,36892.0,0,0,9875.0,0,0,0,0,0,1,7.29,0.27,3.0,645,0,1
23.0,0,1,0,51190.0,0,2,8000.0,0,1,0,0,0,0,10.99,0.16,4.0,585,1,0
26.0,0,1,2,34618.0,2,0,9800.0,0,0,0,0,0,1,7.29,0.28,4.0,675,0,1
22.0,1,0,2,40441.0,0,0,9800.0,1,0,0,0,0,0,11.01,0.24,2.0,660,0,1
25.0,1,0,0,44311.0,3,0,9800.0,0,1,0,0,0,0,10.36,0.22,4.0,641,1,0
23.0,0,1,6,58437.0,0,0,9800.0,1,0,0,0,0,0,7.88,0.17,4.0,659,0,0
23.0,0,1,2,54050.0,2,0,9800.0,0,1,0,0,0,0,7.51,0.18,2.0,662,0,1
24.0,0,1,2,51495.0,0,2,12000.0,0,0,1,0,0,0,6.99,0.23,3.0,580,1,0
23.0,1,0,0,53802.0,1,0,9800.0,0,0,0,1,0,0,13.11,0.18,2.0,657,0,1
24.0,1,0,0,51331.0,1,2,1000.0,0,0,0,0,1,0,11.49,0.02,4.0,593,0,0
26.0,1,0,2,44369.0,0,2,11000.0,0,1,0,0,0,0,10.59,0.25,4.0,578,0,1
24.0,1,0,2,64962.0,6,0,9800.0,0,0,1,0,0,0,6.17,0.15,4.0,613,0,0
23.0,1,0,6,72869.0,0,0,9800.0,0,1,0,0,0,0,13.49,0.13,2.0,707,0,0
22.0,0,1,4,72994.0,1,0,9800.0,0,0,0,0,1,0,11.01,0.13,3.0,713,1,0
25.0,0,1,4,72979.0,2,0,9800.0,0,0,0,0,1,0,11.01,0.13,3.0,682,1,0
24.0,1,0,4,99891.0,1,0,9800.0,0,0,0,1,0,0,7.51,0.1,4.0,619,0,0
23.0,1,0,0,80347.0,3,0,9800.0,0,0,0,1,0,0,15.7,0.12,2.0,599,0,1
22.0,0,1,4,51403.0,0,5,7000.0,0,0,0,0,0,1,11.01,0.14,3.0,590,0,0
26.0,0,1,0,112491.0,7,0,9800.0,0,0,1,0,0,0,10.25,0.09,4.0,548,1,0
25.0,1,0,4,51784.0,2,2,7200.0,0,1,0,0,0,0,14.79,0.14,2.0,672,1,0
26.0,1,0,2,129688.0,1,0,9800.0,0,0,0,1,0,0,8.9,0.08,3.0,670,1,0
23.0,0,1,2,43889.0,5,2,6725.0,0,0,1,0,0,0,11.49,0.15,2.0,670,0,1
21.0,1,0,0,51370.0,0,2,7000.0,0,1,0,0,0,0,15.23,0.14,4.0,598,1,0
23.0,1,0,6,44650.0,0,0,4900.0,0,1,0,0,0,0,12.68,0.11,2.0,660,1,0
25.0,1,0,0,39805.0,3,0,4900.0,0,0,0,1,0,0,11.49,0.12,2.0,586,0,1
23.0,1,0,4,51087.0,4,0,4900.0,0,1,0,0,0,0,14.72,0.1,4.0,697,1,0
22.0,0,1,0,51632.0,1,2,14750.0,0,1,0,0,0,0,12.99,0.29,4.0,664,0,0
22.0,0,1,6,51261.0,0,2,6000.0,0,1,0,0,0,0,12.99,0.12,2.0,702,1,0
22.0,0,1,6,51757.0,0,2,5000.0,0,0,0,0,0,1,6.99,0.1,4.0,636,1,0
26.0,1,0,4,44024.0,4,2,4500.0,0,0,1,0,0,0,10.59,0.1,2.0,673,0,1
23.0,0,1,2,61200.0,0,0,4900.0,0,1,0,0,0,0,8.49,0.08,3.0,555,1,0
21.0,0,1,0,61059.0,0,0,4900.0,0,1,0,0,0,0,8.94,0.08,2.0,587,1,0
24.0,0,1,4,62822.0,0,0,4900.0,0,0,0,1,0,0,9.99,0.08,3.0,588,0,0
23.0,0,1,2,65786.0,4,0,4900.0,0,0,0,0,1,0,11.01,0.07,2.0,670,0,0
23.0,0,1,4,51399.0,0,2,8000.0,0,0,0,0,0,1,5.42,0.16,3.0,569,1,0
24.0,0,1,4,84777.0,3,0,4900.0,0,0,0,0,1,0,9.99,0.06,2.0,678,0,0
23.0,0,1,2,51395.0,0,2,12000.0,0,0,0,0,1,0,15.23,0.23,3.0,574,1,0
21.0,0,1,0,51248.0,0,5,8000.0,0,0,0,1,0,0,9.99,0.16,4.0,568,0,0
24.0,0,1,0,89741.0,0,0,4900.0,0,0,0,0,1,0,12.87,0.05,3.0,666,1,0
23.0,0,1,0,129423.0,2,0,4900.0,1,0,0,0,0,0,8.94,0.04,2.0,642,0,0
25.0,0,1,6,16840.0,5,0,4950.0,0,0,1,0,0,0,9.63,0.29,3.0,660,0,1
22.0,1,0,4,18876.0,0,0,4950.0,0,0,0,0,1,0,8.9,0.26,4.0,680,0,1
24.0,1,0,2,51218.0,1,2,11000.0,0,0,0,0,1,0,5.42,0.21,4.0,675,0,0
24.0,1,0,6,51418.0,3,2,10000.0,0,0,0,0,1,0,7.49,0.19,4.0,640,1,0
24.0,0,1,2,44562.0,0,2,4000.0,0,0,0,1,0,0,15.23,0.09,3.0,628,0,1
22.0,1,0,2,41936.0,1,0,4975.0,1,0,0,0,0,0,7.51,0.12,2.0,662,0,1
24.0,1,0,0,91251.0,5,0,4975.0,1,0,0,0,0,0,6.76,0.05,4.0,526,1,0
22.0,0,1,0,114873.0,2,0,4975.0,0,0,0,1,0,0,6.17,0.04,3.0,613,1,0
23.0,0,1,2,51221.0,0,5,6000.0,0,0,0,0,1,0,5.42,0.12,2.0,545,1,0
23.0,0,1,2,34426.0,3,0,5000.0,0,0,0,0,0,1,8.94,0.15,3.0,675,1,0
22.0,1,0,2,34723.0,1,0,5000.0,0,0,0,0,0,1,17.51,0.14,4.0,655,0,1
24.0,0,1,2,51582.0,2,2,1200.0,0,0,0,0,0,1,11.49,0.02,3.0,611,1,0
22.0,1,0,0,34711.0,0,0,5000.0,0,0,0,1,0,0,11.01,0.14,3.0,644,1,0
24.0,1,0,0,51247.0,4,2,2500.0,0,0,1,0,0,0,15.28,0.05,2.0,582,1,0
23.0,1,0,2,34266.0,1,0,5000.0,1,0,0,0,0,0,13.72,0.15,4.0,608,0,1
23.0,0,1,4,34363.0,3,0,5000.0,0,0,0,1,0,0,11.78,0.15,4.0,694,0,0
24.0,0,1,6,34515.0,0,0,5000.0,0,0,0,1,0,0,7.68,0.14,3.0,649,0,0
25.0,0,1,6,35588.0,3,0,5000.0,0,1,0,0,0,0,8.9,0.14,2.0,652,0,0
22.0,1,0,4,35384.0,0,0,5000.0,0,1,0,0,0,0,6.91,0.14,2.0,558,1,0
23.0,0,1,4,35372.0,1,0,5000.0,0,1,0,0,0,0,11.49,0.14,2.0,636,0,0
23.0,1,0,2,51472.0,1,2,7600.0,0,0,0,1,0,0,6.0,0.15,2.0,652,0,0
22.0,0,1,4,51491.0,0,2,7050.0,0,0,0,0,1,0,11.01,0.14,4.0,607,1,0
23.0,1,0,2,35668.0,1,0,5000.0,0,0,0,0,0,1,13.11,0.14,3.0,565,0,0
23.0,0,1,6,35579.0,1,0,5000.0,0,1,0,0,0,0,14.84,0.14,2.0,684,1,0
24.0,1,0,0,35869.0,0,0,5000.0,0,1,0,0,0,0,10.99,0.14,4.0,625,1,0
23.0,0,1,4,36680.0,0,0,5000.0,1,0,0,0,0,0,7.66,0.14,4.0,696,1,0
22.0,1,0,4,36578.0,2,0,5000.0,0,1,0,0,0,0,11.12,0.14,3.0,475,0,1
21.0,0,1,2,51308.0,1,2,2500.0,1,0,0,0,0,0,7.29,0.05,4.0,681,1,0
26.0,0,1,2,36755.0,5,0,5000.0,0,1,0,0,0,0,12.42,0.14,2.0,546,0,1
25.0,1,0,0,36759.0,6,0,5000.0,0,1,0,0,0,0,7.9,0.14,3.0,604,0,0
24.0,0,1,0,51327.0,2,2,22250.0,1,0,0,0,0,0,11.11,0.43,3.0,659,1,0
24.0,1,0,2,37077.0,2,0,5000.0,1,0,0,0,0,0,12.69,0.13,4.0,580,0,1
26.0,1,0,2,36993.0,3,0,5000.0,0,0,0,0,1,0,11.01,0.14,2.0,531,1,0
23.0,0,1,4,44142.0,0,2,10750.0,0,0,1,0,0,0,11.01,0.24,3.0,608,0,1
22.0,0,1,0,36924.0,2,0,5000.0,0,1,0,0,0,0,11.01,0.14,2.0,641,0,0
23.0,0,1,2,37004.0,1,0,5000.0,0,0,1,0,0,0,12.99,0.14,2.0,660,0,1
22.0,0,1,6,51456.0,0,5,9000.0,0,0,0,0,0,1,7.66,0.17,2.0,685,1,0
26.0,0,1,0,36914.0,3,0,5000.0,0,0,0,1,0,0,11.01,0.14,2.0,665,0,0
22.0,0,1,0,36844.0,0,0,5000.0,0,0,1,0,0,0,8.88,0.14,3.0,614,0,1
23.0,0,1,0,37085.0,0,0,5000.0,0,1,0,0,0,0,11.01,0.13,3.0,568,1,0
25.0,0,1,2,36788.0,7,0,5000.0,0,1,0,0,0,0,11.86,0.14,2.0,655,1,0
24.0,1,0,0,51193.0,1,5,12000.0,0,0,0,0,0,1,7.66,0.23,3.0,588,1,0
22.0,0,1,4,36997.0,1,0,5000.0,0,1,0,0,0,0,11.49,0.14,2.0,602,0,0
23.0,0,1,2,36922.0,0,0,5000.0,0,0,0,0,1,0,11.86,0.14,2.0,681,1,0
21.0,1,0,0,36680.0,0,0,5000.0,0,0,0,0,0,1,8.59,0.14,2.0,632,1,0
21.0,0,1,2,37091.0,1,0,5000.0,0,0,0,0,1,0,14.96,0.13,2.0,633,0,1
25.0,0,1,6,51653.0,1,2,3250.0,0,0,1,0,0,0,10.0,0.06,3.0,680,0,0
21.0,1,0,6,37085.0,0,0,5000.0,0,0,0,0,0,1,13.92,0.13,4.0,552,1,0
24.0,0,1,2,36848.0,1,0,5000.0,0,1,0,0,0,0,11.14,0.14,2.0,608,1,0
21.0,1,0,4,44105.0,3,2,14000.0,0,1,0,0,0,0,6.54,0.32,4.0,625,0,1
26.0,1,0,4,37393.0,4,0,5000.0,1,0,0,0,0,0,14.42,0.13,4.0,597,0,1
23.0,1,0,0,36775.0,1,0,5000.0,0,0,0,0,1,0,11.59,0.14,4.0,652,1,0
22.0,0,1,2,37004.0,0,0,5000.0,0,1,0,0,0,0,10.33,0.14,3.0,624,0,0
23.0,0,1,0,37522.0,2,0,5000.0,0,1,0,0,0,0,11.12,0.13,2.0,660,0,0
25.0,1,0,2,51138.0,0,2,10000.0,0,0,1,0,0,0,5.42,0.2,2.0,641,1,0
22.0,0,1,0,51316.0,0,5,12000.0,0,1,0,0,0,0,11.01,0.23,4.0,642,1,0
22.0,0,1,0,38133.0,0,0,5000.0,0,0,0,0,0,1,10.0,0.13,2.0,645,1,0
23.0,0,1,6,51510.0,2,2,1500.0,0,0,0,0,0,1,6.17,0.03,3.0,607,1,0
26.0,1,0,0,37917.0,6,0,5000.0,0,1,0,0,0,0,14.96,0.13,3.0,680,0,0
22.0,1,0,2,38048.0,0,0,5000.0,0,0,0,1,0,0,10.62,0.13,4.0,621,1,0
25.0,1,0,4,37962.0,2,0,5000.0,0,0,0,0,1,0,8.94,0.13,2.0,565,1,0
26.0,1,0,4,38438.0,1,0,5000.0,0,1,0,0,0,0,8.63,0.13,2.0,684,1,0
22.0,1,0,0,38629.0,0,0,5000.0,0,0,0,0,1,0,7.51,0.13,3.0,640,1,0
25.0,1,0,0,51130.0,0,2,3500.0,0,0,0,0,0,1,10.36,0.07,2.0,557,0,0
23.0,0,1,4,39310.0,2,0,5000.0,1,0,0,0,0,0,8.0,0.13,3.0,640,1,0
23.0,0,1,0,51728.0,4,2,11000.0,0,1,0,0,0,0,6.54,0.21,3.0,521,1,0
21.0,1,0,0,51200.0,3,5,12250.0,0,0,0,0,0,1,8.88,0.24,4.0,616,1,0
25.0,0,1,0,39810.0,0,0,5000.0,0,0,0,0,0,1,14.27,0.13,4.0,622,0,1
23.0,0,1,0,39650.0,0,0,5000.0,0,0,1,0,0,0,12.69,0.13,4.0,690,0,1
26.0,0,1,2,39797.0,5,0,5000.0,0,0,0,0,0,1,6.03,0.13,2.0,658,1,0
22.0,0,1,4,44476.0,2,2,7000.0,1,0,0,0,0,0,14.84,0.16,3.0,595,0,1
23.0,1,0,0,39173.0,2,0,5000.0,1,0,0,0,0,0,14.79,0.13,2.0,622,1,0
24.0,0,1,0,51410.0,0,2,9250.0,0,0,0,0,0,1,11.12,0.18,4.0,679,1,0
26.0,1,0,6,39344.0,6,0,5000.0,1,0,0,0,0,0,7.49,0.13,2.0,709,0,0
24.0,0,1,4,39527.0,1,0,5000.0,0,0,0,1,0,0,11.01,0.13,3.0,649,0,0
26.0,0,1,4,39103.0,6,0,5000.0,0,0,0,0,1,0,12.53,0.13,3.0,651,0,0
21.0,0,1,4,39303.0,0,0,5000.0,0,1,0,0,0,0,7.68,0.13,4.0,647,1,0
24.0,1,0,0,39265.0,5,0,5000.0,1,0,0,0,0,0,13.23,0.13,2.0,572,0,0
25.0,0,1,4,39411.0,1,0,5000.0,1,0,0,0,0,0,14.35,0.13,3.0,593,0,0
24.0,0,1,4,51384.0,2,2,12000.0,0,0,0,0,1,0,10.38,0.23,4.0,657,0,0
23.0,0,1,0,39546.0,0,0,5000.0,0,0,0,1,0,0,11.01,0.13,2.0,624,1,0
24.0,0,1,2,51435.0,2,2,4200.0,0,0,0,1,0,0,13.23,0.08,2.0,656,1,0
24.0,1,0,0,44092.0,4,2,6000.0,0,0,1,0,0,0,7.14,0.14,4.0,646,0,1
22.0,1,0,0,40373.0,0,0,5000.0,0,0,0,0,1,0,13.48,0.12,3.0,615,0,0
22.0,1,0,2,40530.0,3,0,5000.0,1,0,0,0,0,0,14.61,0.12,3.0,484,0,1
26.0,0,1,2,40177.0,5,0,5000.0,0,0,0,1,0,0,12.69,0.12,4.0,665,0,0
26.0,0,1,2,44195.0,0,2,6000.0,0,0,1,0,0,0,11.49,0.14,2.0,682,0,1
23.0,1,0,0,40514.0,1,0,5000.0,0,0,0,0,1,0,10.62,0.12,2.0,643,1,0
23.0,1,0,4,51540.0,2,2,11000.0,1,0,0,0,0,0,7.88,0.21,2.0,631,1,0
22.0,1,0,0,40688.0,0,0,5000.0,1,0,0,0,0,0,10.25,0.12,4.0,590,1,0
24.0,1,0,0,40716.0,2,0,5000.0,0,0,0,1,0,0,11.01,0.12,3.0,682,0,0
21.0,1,0,4,40299.0,0,0,5000.0,0,1,0,0,0,0,12.84,0.12,2.0,611,1,0
24.0,1,0,4,51560.0,3,5,3000.0,0,0,0,1,0,0,7.51,0.06,2.0,695,0,0
23.0,1,0,4,40675.0,3,0,5000.0,0,0,0,0,1,0,11.01,0.12,4.0,672,0,0
26.0,0,1,4,40990.0,5,0,5000.0,1,0,0,0,0,0,14.11,0.12,4.0,660,0,1
23.0,1,0,0,41638.0,1,0,5000.0,0,0,0,0,0,1,13.49,0.12,4.0,681,0,0
21.0,0,1,0,41066.0,0,0,5000.0,0,1,0,0,0,0,13.49,0.12,3.0,599,1,0
21.0,0,1,2,51296.0,0,2,13750.0,0,1,0,0,0,0,11.36,0.27,4.0,596,0,0
21.0,0,1,4,41512.0,0,0,5000.0,0,0,0,0,1,0,12.18,0.12,3.0,633,0,0
25.0,1,0,0,41912.0,5,0,5000.0,0,0,0,0,0,1,9.38,0.12,3.0,663,0,0
24.0,0,1,2,51384.0,0,2,8500.0,0,0,0,1,0,0,7.51,0.17,4.0,649,1,0
25.0,0,1,4,42112.0,2,0,5000.0,0,0,0,0,0,1,11.01,0.12,2.0,685,1,0
23.0,0,1,2,41795.0,0,0,5000.0,0,0,0,0,0,1,7.88,0.12,4.0,638,0,0
21.0,0,1,0,51095.0,0,2,3500.0,0,1,0,0,0,0,7.51,0.07,2.0,640,1,0
22.0,1,0,4,41695.0,0,0,5000.0,1,0,0,0,0,0,8.0,0.12,4.0,571,1,0
25.0,0,1,6,42545.0,3,0,5000.0,0,0,0,0,0,1,13.49,0.12,4.0,692,1,0
22.0,0,1,6,42137.0,0,0,5000.0,0,0,0,0,0,1,11.01,0.12,4.0,658,1,0
23.0,1,0,6,42777.0,0,0,5000.0,0,0,1,0,0,0,10.99,0.12,2.0,600,0,1
23.0,0,1,6,51519.0,3,2,10000.0,0,1,0,0,0,0,14.59,0.19,2.0,590,1,0
24.0,1,0,2,42643.0,2,0,5000.0,1,0,0,0,0,0,11.49,0.12,3.0,581,0,0
22.0,1,0,0,42977.0,0,0,5000.0,0,0,0,0,1,0,11.01,0.12,3.0,659,1,0
24.0,0,1,0,42714.0,2,0,5000.0,0,0,0,1,0,0,11.71,0.12,3.0,635,1,0
25.0,0,1,6,42749.0,0,0,5000.0,0,0,0,1,0,0,11.71,0.12,2.0,589,1,0
21.0,0,1,0,42848.0,0,0,5000.0,0,0,0,1,0,0,10.65,0.12,3.0,588,1,0
22.0,1,0,2,43002.0,2,0,5000.0,0,0,0,1,0,0,11.71,0.12,2.0,667,1,0
23.0,1,0,2,42999.0,2,0,5000.0,0,0,0,0,1,0,6.99,0.12,2.0,660,1,0
26.0,0,1,4,35609.0,4,0,5000.0,0,0,0,1,0,0,12.99,0.14,2.0,661,0,1
25.0,0,1,0,44189.0,3,2,10000.0,0,0,0,1,0,0,11.01,0.23,2.0,615,0,1
23.0,0,1,4,51544.0,2,2,5200.0,0,1,0,0,0,0,10.25,0.1,4.0,589,1,0
22.0,1,0,4,42795.0,0,0,5000.0,0,0,0,1,0,0,11.01,0.12,4.0,624,0,0
23.0,1,0,0,43364.0,1,0,5000.0,0,0,0,1,0,0,11.01,0.12,2.0,651,1,0
25.0,1,0,2,43243.0,7,0,5000.0,0,0,0,1,0,0,10.36,0.12,3.0,640,1,0
22.0,1,0,2,43111.0,1,0,5000.0,1,0,0,0,0,0,7.88,0.12,3.0,600,1,0
24.0,0,1,2,42815.0,0,0,5000.0,1,0,0,0,0,0,7.88,0.12,4.0,673,1,0
22.0,1,0,4,42839.0,0,0,5000.0,0,0,0,0,1,0,13.23,0.12,2.0,701,1,0
25.0,0,1,4,51276.0,4,2,7000.0,1,0,0,0,0,0,8.59,0.14,3.0,670,1,0
25.0,1,0,0,43837.0,2,2,13750.0,1,0,0,0,0,0,13.22,0.31,4.0,622,0,1
26.0,1,0,10,51722.0,4,2,4500.0,0,0,0,0,0,1,11.48,0.09,3.0,582,1,0
25.0,0,1,0,35900.0,2,0,5000.0,1,0,0,0,0,0,15.7,0.14,3.0,667,0,1
22.0,1,0,2,51566.0,0,2,5000.0,0,0,0,1,0,0,8.94,0.1,2.0,658,1,0
23.0,1,0,2,36102.0,1,0,5000.0,0,0,0,1,0,0,11.01,0.14,3.0,648,0,1
24.0,1,0,6,35794.0,0,0,5000.0,0,1,0,0,0,0,6.92,0.14,3.0,665,0,1
23.0,0,1,2,43004.0,2,0,5000.0,0,0,0,1,0,0,14.72,0.12,3.0,698,1,0
25.0,0,1,2,51061.0,4,2,6000.0,0,0,0,0,1,0,8.94,0.12,2.0,524,1,0
24.0,0,1,4,51447.0,2,2,7000.0,0,0,1,0,0,0,8.59,0.14,2.0,669,0,0
25.0,0,1,6,42792.0,0,0,5000.0,0,0,0,0,1,0,8.94,0.12,2.0,540,1,0
23.0,0,1,4,43891.0,1,0,5000.0,0,1,0,0,0,0,13.57,0.11,3.0,656,0,0
21.0,1,0,4,43577.0,0,0,5000.0,0,0,0,0,1,0,11.01,0.11,4.0,690,1,0
26.0,1,0,2,44215.0,4,0,5000.0,0,0,0,0,0,1,7.68,0.11,4.0,613,1,0
22.0,1,0,2,36864.0,0,0,5000.0,0,0,0,1,0,0,18.25,0.14,2.0,676,0,1
21.0,1,0,4,51484.0,0,0,12000.0,1,0,0,0,0,0,14.26,0.23,4.0,625,0,0
23.0,0,1,6,44259.0,0,0,5000.0,0,1,0,0,0,0,14.79,0.11,2.0,607,1,0
21.0,1,0,2,44227.0,0,0,5000.0,0,1,0,0,0,0,12.99,0.11,4.0,596,1,0
23.0,1,0,2,37371.0,2,0,5000.0,0,0,0,0,1,0,14.17,0.13,3.0,711,0,1
26.0,0,1,2,43996.0,4,0,5000.0,0,0,0,0,0,1,10.37,0.11,4.0,675,0,0
23.0,1,0,0,51358.0,2,2,5750.0,0,0,0,0,1,0,13.57,0.11,3.0,581,1,0
22.0,0,1,0,36966.0,0,0,5000.0,1,0,0,0,0,0,14.54,0.14,4.0,646,0,1
23.0,0,1,6,44048.0,3,0,5000.0,0,1,0,0,0,0,11.01,0.11,3.0,588,0,0
23.0,0,1,2,44444.0,0,0,5000.0,1,0,0,0,0,0,6.17,0.11,2.0,612,1,0
22.0,1,0,2,37022.0,0,0,5000.0,0,0,0,1,0,0,17.43,0.14,2.0,636,0,1
26.0,1,0,0,51547.0,5,2,15000.0,0,0,0,1,0,0,11.26,0.29,4.0,632,0,0
23.0,0,1,6,51478.0,0,5,4400.0,0,0,0,0,1,0,11.89,0.09,4.0,695,0,0
22.0,0,1,2,36814.0,0,0,5000.0,0,0,0,0,0,1,15.21,0.14,3.0,605,0,1
24.0,0,1,0,37192.0,3,0,5000.0,0,0,1,0,0,0,15.7,0.13,4.0,571,0,1
22.0,0,1,2,44216.0,1,0,5000.0,0,0,0,1,0,0,13.48,0.11,3.0,656,0,0
23.0,1,0,4,44453.0,0,0,5000.0,0,0,0,1,0,0,13.22,0.11,4.0,629,1,0
23.0,0,1,2,44053.0,1,0,5000.0,0,1,0,0,0,0,7.49,0.11,4.0,628,1,0
22.0,1,0,4,51257.0,0,2,13000.0,0,1,0,0,0,0,11.01,0.25,4.0,644,0,0
25.0,1,0,2,51452.0,7,5,8000.0,0,0,1,0,0,0,9.63,0.16,2.0,656,0,0
26.0,0,1,6,44699.0,8,0,5000.0,0,0,0,0,0,1,12.84,0.11,4.0,605,0,0
24.0,1,0,0,44528.0,3,0,5000.0,1,0,0,0,0,0,6.03,0.11,3.0,647,1,0
26.0,0,1,0,44696.0,3,0,5000.0,0,0,0,1,0,0,8.9,0.11,4.0,542,1,0
25.0,0,1,0,44742.0,2,0,5000.0,1,0,0,0,0,0,6.54,0.11,2.0,611,1,0
22.0,0,1,6,45169.0,0,0,5000.0,0,0,0,0,0,1,9.99,0.11,3.0,700,1,0
23.0,1,0,6,51348.0,0,2,5400.0,0,1,0,0,0,0,11.78,0.11,4.0,678,0,0
24.0,0,1,4,51325.0,3,5,7500.0,0,0,0,0,0,1,10.51,0.15,3.0,630,0,0
22.0,0,1,0,45317.0,3,0,5000.0,0,0,0,1,0,0,5.42,0.11,2.0,682,0,0
24.0,1,0,2,51531.0,2,2,2000.0,0,0,0,0,1,0,11.28,0.04,2.0,593,1,0
22.0,0,1,2,45008.0,3,0,5000.0,0,0,0,0,1,0,10.65,0.11,4.0,551,1,0
26.0,0,1,4,44136.0,2,2,5000.0,0,0,1,0,0,0,12.29,0.11,3.0,634,0,1
22.0,1,0,4,45864.0,4,0,5000.0,0,0,0,0,1,0,11.03,0.11,3.0,691,0,0
26.0,0,1,0,51463.0,6,2,15075.0,0,1,0,0,0,0,12.92,0.29,2.0,697,1,0
23.0,1,0,4,38816.0,3,0,5000.0,1,0,0,0,0,0,9.91,0.13,4.0,676,0,1
23.0,0,1,6,51287.0,0,5,5400.0,0,0,0,0,1,0,11.01,0.11,2.0,686,1,0
23.0,0,1,0,51606.0,0,2,8500.0,0,1,0,0,0,0,7.74,0.16,3.0,594,0,0
23.0,0,1,0,39532.0,0,0,5000.0,0,0,0,0,1,0,9.91,0.13,3.0,673,0,1
24.0,0,1,0,46753.0,0,0,5000.0,0,0,0,1,0,0,13.99,0.11,4.0,640,1,0
23.0,1,0,4,39212.0,0,0,5000.0,0,0,1,0,0,0,11.01,0.13,4.0,735,0,1
22.0,1,0,2,46709.0,0,0,5000.0,0,1,0,0,0,0,7.29,0.11,3.0,604,1,0
21.0,0,1,0,46443.0,0,0,5000.0,0,1,0,0,0,0,11.01,0.11,4.0,635,1,0
23.0,1,0,2,51738.0,4,2,10000.0,0,1,0,0,0,0,5.42,0.19,4.0,708,0,0
23.0,1,0,4,46467.0,3,0,5000.0,0,0,0,1,0,0,11.58,0.11,3.0,709,0,0
25.0,0,1,4,39320.0,5,0,5000.0,0,1,0,0,0,0,15.37,0.13,3.0,540,0,1
