person_age,person_gender_female,person_gender_male,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
32.0,1,0,2,48757.0,8,0,6000.0,0,0,0,1,0,0,12.69,0.12,8.0,679,1,0
27.0,1,0,4,49065.0,0,0,6000.0,0,0,0,0,1,0,11.01,0.12,9.0,576,1,0
27.0,0,1,6,48985.0,5,0,6000.0,1,0,0,0,0,0,11.99,0.12,6.0,675,0,0
27.0,0,1,0,61035.0,3,2,9500.0,0,0,0,1,0,0,8.9,0.16,8.0,635,0,0
35.0,1,0,2,61137.0,11,2,6000.0,0,0,1,0,0,0,13.49,0.1,6.0,718,0,0
33.0,1,0,6,49261.0,14,0,6000.0,1,0,0,0,0,0,7.51,0.12,6.0,603,1,0
27.0,1,0,2,48918.0,2,0,6000.0,0,1,0,0,0,0,12.73,0.12,10.0,638,1,0
29.0,0,1,0,49228.0,8,0,6000.0,1,0,0,0,0,0,11.14,0.12,6.0,634,1,0
28.0,1,0,0,61367.0,7,2,9000.0,0,0,0,0,1,0,11.01,0.15,7.0,593,0,0
35.0,0,1,2,48928.0,17,0,6000.0,0,0,0,1,0,0,11.01,0.12,7.0,637,0,0
30.0,1,0,6,61209.0,4,2,10000.0,1,0,0,0,0,0,6.62,0.16,7.0,611,1,0
27.0,0,1,2,48607.0,0,0,6000.0,0,1,0,0,0,0,11.28,0.12,7.0,599,1,0
32.0,1,0,2,49634.0,7,0,6000.0,0,0,0,0,0,1,14.26,0.12,5.0,678,1,0
27.0,1,0,4,50213.0,5,0,6000.0,0,0,0,0,1,0,7.66,0.12,7.0,607,1,0
27.0,0,1,4,61149.0,5,5,5275.0,0,0,0,0,1,0,11.01,0.09,5.0,674,1,0
30.0,0,1,4,50440.0,7,0,6000.0,1,0,0,0,0,0,6.03,0.12,10.0,705,0,0
31.0,1,0,4,60982.0,13,2,6000.0,1,0,0,0,0,0,13.49,0.1,9.0,713,1,0
34.0,0,1,4,61282.0,13,2,4000.0,0,0,0,0,0,1,8.9,0.07,8.0,619,1,0
27.0,1,0,2,60961.0,3,2,12000.0,0,0,0,0,1,0,11.71,0.2,10.0,615,1,0
27.0,1,0,2,50110.0,4,0,6000.0,0,0,0,1,0,0,9.32,0.12,7.0,635,0,0
33.0,0,1,6,43132.0,8,0,6000.0,0,0,0,0,1,0,13.72,0.14,8.0,591,0,1
33.0,1,0,6,43350.0,14,0,6000.0,0,0,0,0,0,1,13.49,0.14,5.0,730,0,1
34.0,0,1,6,51477.0,11,0,6000.0,0,1,0,0,0,0,10.59,0.12,7.0,622,0,0
34.0,1,0,4,60825.0,9,2,16000.0,0,0,0,0,0,1,13.49,0.26,5.0,628,1,0
34.0,0,1,6,51379.0,16,0,6000.0,0,0,0,0,0,1,14.22,0.12,10.0,659,1,0
34.0,1,0,2,44083.0,10,0,6000.0,0,0,0,0,0,1,11.01,0.14,10.0,632,0,1
32.0,1,0,4,43858.0,8,0,6000.0,0,0,0,1,0,0,16.07,0.14,10.0,633,0,1
28.0,1,0,2,51613.0,5,0,6000.0,0,0,0,0,0,1,11.78,0.12,10.0,614,0,0
28.0,1,0,4,51623.0,6,0,6000.0,0,0,0,1,0,0,8.63,0.12,7.0,669,0,0
35.0,0,1,2,45418.0,11,0,6000.0,0,0,0,0,1,0,9.99,0.13,7.0,674,0,1
32.0,1,0,4,52507.0,13,0,6000.0,0,1,0,0,0,0,13.22,0.11,6.0,694,0,0
28.0,0,1,6,61228.0,9,5,6000.0,0,0,0,0,0,1,6.03,0.1,9.0,642,1,0
34.0,0,1,2,60969.0,9,5,16000.0,0,0,0,0,0,1,7.51,0.26,7.0,669,1,0
29.0,1,0,0,52781.0,10,0,6000.0,0,0,0,1,0,0,11.14,0.11,7.0,589,1,0
35.0,1,0,0,61103.0,15,2,12000.0,0,0,1,0,0,0,6.62,0.2,6.0,651,1,0
28.0,1,0,6,52730.0,8,0,6000.0,0,0,0,1,0,0,10.39,0.11,5.0,620,0,0
28.0,0,1,2,52659.0,7,0,6000.0,0,0,0,0,0,1,9.99,0.11,9.0,670,1,0
27.0,0,1,6,61222.0,3,2,12000.0,0,0,0,1,0,0,6.62,0.2,9.0,658,1,0
30.0,0,1,4,60902.0,9,2,4000.0,1,0,0,0,0,0,14.27,0.07,9.0,665,0,0
27.0,0,1,0,61060.0,4,2,2100.0,0,1,0,0,0,0,9.91,0.03,6.0,552,1,0
30.0,0,1,4,61256.0,11,2,6000.0,0,0,0,0,1,0,11.01,0.1,7.0,700,1,0
29.0,0,1,0,61266.0,7,5,4200.0,0,0,1,0,0,0,9.91,0.07,5.0,606,1,0
29.0,0,1,0,47989.0,8,0,6000.0,0,0,0,0,1,0,12.69,0.13,5.0,652,0,1
30.0,1,0,6,55162.0,7,0,6000.0,0,0,0,0,1,0,12.69,0.11,8.0,702,0,0
32.0,0,1,0,61089.0,4,5,10000.0,0,1,0,0,0,0,6.03,0.16,9.0,674,0,0
31.0,1,0,2,60919.0,7,2,4800.0,0,0,1,0,0,0,6.03,0.08,5.0,650,1,0
27.0,1,0,4,54966.0,3,0,6000.0,0,1,0,0,0,0,10.65,0.11,8.0,611,0,0
34.0,1,0,4,61191.0,9,5,10000.0,0,1,0,0,0,0,6.03,0.16,5.0,600,1,0
29.0,0,1,2,61211.0,10,2,10000.0,0,0,0,1,0,0,6.03,0.16,5.0,689,0,0
29.0,1,0,4,60703.0,7,2,6300.0,0,0,0,0,1,0,6.62,0.1,10.0,677,1,0
29.0,1,0,6,60647.0,8,2,21850.0,0,0,0,1,0,0,12.42,0.36,10.0,712,1,0
30.0,1,0,0,54924.0,5,0,6000.0,0,1,0,0,0,0,7.51,0.11,5.0,648,0,0
27.0,0,1,0,47863.0,5,0,6000.0,0,0,0,0,0,1,14.61,0.13,7.0,638,0,1
30.0,1,0,4,56285.0,5,0,6000.0,0,0,0,1,0,0,6.99,0.11,5.0,617,1,0
34.0,1,0,10,60980.0,13,5,12000.0,0,0,0,0,1,0,11.01,0.2,9.0,571,1,0
31.0,0,1,4,60840.0,7,2,16000.0,0,0,0,0,0,1,8.9,0.26,8.0,631,0,0
28.0,1,0,4,61002.0,5,2,15000.0,0,1,0,0,0,0,6.99,0.25,10.0,723,0,0
31.0,1,0,2,60727.0,6,2,6000.0,0,0,0,0,0,1,5.99,0.1,8.0,663,0,0
27.0,0,1,2,61105.0,3,5,12000.0,0,0,0,0,0,1,5.42,0.2,7.0,651,1,0
31.0,1,0,2,57700.0,13,0,6000.0,0,0,0,0,0,1,6.99,0.1,7.0,650,1,0
27.0,0,1,2,60733.0,5,5,7800.0,0,0,1,0,0,0,15.99,0.13,10.0,632,0,0
28.0,1,0,2,61271.0,3,5,3200.0,0,1,0,0,0,0,8.49,0.05,5.0,647,1,0
27.0,0,1,0,61346.0,6,2,2000.0,0,0,0,0,0,1,10.99,0.03,6.0,652,1,0
30.0,1,0,4,57766.0,7,0,6000.0,0,0,0,1,0,0,13.16,0.1,9.0,712,1,0
31.0,0,1,4,58556.0,10,0,6000.0,0,0,0,1,0,0,6.03,0.1,6.0,685,1,0
29.0,1,0,2,61237.0,7,5,6000.0,0,0,0,0,1,0,13.99,0.1,8.0,569,1,0
33.0,1,0,0,61404.0,11,5,8300.0,0,1,0,0,0,0,11.01,0.14,7.0,685,0,0
27.0,0,1,4,61150.0,6,5,5125.0,0,0,0,0,1,0,9.99,0.08,10.0,666,0,0
30.0,1,0,4,51506.0,7,0,6000.0,0,0,0,1,0,0,14.46,0.12,5.0,669,0,1
30.0,0,1,2,58549.0,9,0,6000.0,0,1,0,0,0,0,7.88,0.1,10.0,695,1,0
30.0,0,1,2,61035.0,8,2,3975.0,0,1,0,0,0,0,10.99,0.07,8.0,615,1,0
28.0,0,1,0,60885.0,6,2,6000.0,0,0,0,0,1,0,15.99,0.1,9.0,653,1,0
32.0,0,1,0,60886.0,9,5,8000.0,0,0,1,0,0,0,7.49,0.13,9.0,661,1,0
33.0,0,1,4,53716.0,10,2,7000.0,0,1,0,0,0,0,12.99,0.13,8.0,695,0,1
29.0,0,1,4,52715.0,5,0,6000.0,0,0,0,0,0,1,15.96,0.11,5.0,677,0,1
29.0,1,0,6,60813.0,5,2,3575.0,0,0,0,0,1,0,11.49,0.06,7.0,563,1,0
27.0,1,0,2,61055.0,7,2,2200.0,0,1,0,0,0,0,12.99,0.04,10.0,664,1,0
27.0,1,0,6,60146.0,2,0,6000.0,0,0,0,1,0,0,15.27,0.1,9.0,673,1,0
31.0,1,0,4,61025.0,7,2,18225.0,0,0,0,1,0,0,10.99,0.3,10.0,673,1,0
33.0,0,1,4,59889.0,9,0,6000.0,0,0,0,0,0,1,10.99,0.1,6.0,652,0,0
33.0,1,0,0,60798.0,8,2,4000.0,0,0,0,1,0,0,5.42,0.07,10.0,692,0,0
28.0,1,0,2,61273.0,4,2,8450.0,0,0,1,0,0,0,11.01,0.14,9.0,644,0,0
27.0,0,1,4,60613.0,4,0,6000.0,0,0,0,0,1,0,11.22,0.1,8.0,706,1,0
29.0,1,0,6,61166.0,11,0,6000.0,1,0,0,0,0,0,13.49,0.1,7.0,653,0,0
29.0,1,0,4,61376.0,4,2,5000.0,0,0,0,1,0,0,11.01,0.08,6.0,594,1,0
34.0,0,1,4,60943.0,15,0,6000.0,0,0,0,0,1,0,9.91,0.1,8.0,704,0,0
30.0,0,1,0,61163.0,6,5,5000.0,0,1,0,0,0,0,5.99,0.08,7.0,590,1,0
28.0,1,0,0,60907.0,7,0,6000.0,0,0,0,0,1,0,10.59,0.1,5.0,662,1,0
31.0,0,1,0,61236.0,8,0,6000.0,0,0,0,0,1,0,15.62,0.1,10.0,618,1,0
29.0,0,1,4,61089.0,8,0,6000.0,0,0,1,0,0,0,9.99,0.1,7.0,621,1,0
29.0,0,1,4,61226.0,4,5,9725.0,0,0,1,0,0,0,12.12,0.16,6.0,578,1,0
29.0,1,0,6,60991.0,6,2,13650.0,0,0,0,1,0,0,10.99,0.22,9.0,626,1,0
33.0,1,0,6,60853.0,13,2,10000.0,0,0,0,0,1,0,9.99,0.16,5.0,680,0,0
30.0,1,0,0,61194.0,5,2,10000.0,0,1,0,0,0,0,16.89,0.16,10.0,688,1,0
35.0,0,1,6,60918.0,17,5,13650.0,0,0,0,1,0,0,6.99,0.22,10.0,636,0,0
29.0,1,0,4,61239.0,8,0,6000.0,0,0,0,0,0,1,8.88,0.1,7.0,710,1,0
30.0,1,0,4,61086.0,11,0,6000.0,0,0,0,0,1,0,5.79,0.1,7.0,638,0,0
34.0,1,0,0,53626.0,9,0,6000.0,0,0,0,0,1,0,16.45,0.11,10.0,568,0,1
30.0,1,0,4,60918.0,8,2,3000.0,0,0,1,0,0,0,10.59,0.05,5.0,689,0,0
27.0,1,0,2,60592.0,3,0,6000.0,0,0,0,0,0,1,11.36,0.1,9.0,638,1,0
28.0,0,1,2,61228.0,7,2,18000.0,0,1,0,0,0,0,13.49,0.29,7.0,664,1,0
33.0,0,1,4,53590.0,12,0,6000.0,1,0,0,0,0,0,14.96,0.11,8.0,706,0,1
28.0,1,0,2,61123.0,7,2,8000.0,0,0,0,0,0,1,5.99,0.13,7.0,712,1,0
27.0,1,0,2,54338.0,6,0,6000.0,0,0,0,0,1,0,17.19,0.11,5.0,680,0,1
34.0,0,1,6,60640.0,11,0,6000.0,0,1,0,0,0,0,7.88,0.1,5.0,633,1,0
31.0,0,1,6,61213.0,9,0,6000.0,1,0,0,0,0,0,10.0,0.1,5.0,667,1,0
29.0,1,0,6,61035.0,7,5,4000.0,0,0,0,1,0,0,5.42,0.07,8.0,629,1,0
30.0,0,1,2,61212.0,5,5,8000.0,0,0,0,0,0,1,5.79,0.13,8.0,582,1,0
28.0,0,1,4,62238.0,4,0,6000.0,1,0,0,0,0,0,12.69,0.1,5.0,665,0,0
34.0,0,1,4,61881.0,10,0,6000.0,0,0,0,1,0,0,5.99,0.1,6.0,645,1,0
29.0,1,0,0,55257.0,6,0,6000.0,0,0,1,0,0,0,5.79,0.11,10.0,614,0,1
30.0,0,1,4,61058.0,7,2,8000.0,1,0,0,0,0,0,13.06,0.13,5.0,670,0,0
29.0,0,1,0,62443.0,8,0,6000.0,0,0,0,1,0,0,7.29,0.1,10.0,581,0,0
27.0,1,0,6,62800.0,4,0,6000.0,0,1,0,0,0,0,8.49,0.1,6.0,656,0,0
28.0,1,0,6,63664.0,7,0,6000.0,1,0,0,0,0,0,7.14,0.09,6.0,694,1,0
34.0,0,1,6,63299.0,8,0,6000.0,0,1,0,0,0,0,12.53,0.09,9.0,632,0,0
27.0,1,0,0,60889.0,5,2,4000.0,0,0,0,0,1,0,11.01,0.07,9.0,563,1,0
29.0,1,0,6,60680.0,5,2,8000.0,0,0,0,0,1,0,10.37,0.13,7.0,526,1,0
29.0,1,0,0,57311.0,6,0,6000.0,0,1,0,0,0,0,17.49,0.1,7.0,609,0,1
31.0,1,0,0,64655.0,12,0,6000.0,0,0,0,0,1,0,6.54,0.09,9.0,616,0,0
29.0,1,0,6,65623.0,5,0,6000.0,1,0,0,0,0,0,7.9,0.09,7.0,707,0,0
28.0,0,1,2,65873.0,4,0,6000.0,0,0,0,0,0,1,5.42,0.09,5.0,620,0,0
30.0,0,1,0,61429.0,8,2,10000.0,0,0,0,1,0,0,11.01,0.16,6.0,526,1,0
27.0,0,1,0,65971.0,2,0,6000.0,0,0,0,0,0,1,14.59,0.09,5.0,629,1,0
29.0,0,1,0,59802.0,6,0,6000.0,0,0,0,0,1,0,13.99,0.1,6.0,660,0,1
31.0,0,1,0,59620.0,9,0,6000.0,0,0,1,0,0,0,10.59,0.1,9.0,568,0,1
28.0,0,1,2,67100.0,6,0,6000.0,0,0,0,1,0,0,10.74,0.09,8.0,581,1,0
30.0,0,1,4,61050.0,7,2,1000.0,0,0,0,1,0,0,11.01,0.02,6.0,713,0,0
33.0,1,0,4,66946.0,11,0,6000.0,0,1,0,0,0,0,13.35,0.09,5.0,696,0,0
31.0,0,1,0,67068.0,6,0,6000.0,0,0,0,0,1,0,10.38,0.09,6.0,634,1,0
34.0,1,0,2,54022.0,13,2,4500.0,1,0,0,0,0,0,12.98,0.08,6.0,613,0,1
29.0,0,1,0,66899.0,6,0,6000.0,1,0,0,0,0,0,11.01,0.09,9.0,653,0,0
28.0,1,0,0,61559.0,6,5,8500.0,0,0,1,0,0,0,14.83,0.14,5.0,639,1,0
31.0,1,0,4,67706.0,6,0,6000.0,0,1,0,0,0,0,11.99,0.09,6.0,643,1,0
30.0,0,1,2,67898.0,12,0,6000.0,0,0,0,1,0,0,10.25,0.09,5.0,648,1,0
30.0,1,0,0,61004.0,6,2,1400.0,1,0,0,0,0,0,10.36,0.02,8.0,583,1,0
31.0,0,1,4,67985.0,12,0,6000.0,1,0,0,0,0,0,13.98,0.09,9.0,712,1,0
28.0,0,1,0,69769.0,5,0,6000.0,0,0,1,0,0,0,13.49,0.09,8.0,527,1,0
31.0,1,0,4,69537.0,9,0,6000.0,0,0,0,0,0,1,7.29,0.09,10.0,675,0,0
28.0,1,0,2,60983.0,8,2,3000.0,0,0,0,0,0,1,10.36,0.05,7.0,657,0,0
34.0,1,0,6,69795.0,9,0,6000.0,0,0,1,0,0,0,11.83,0.09,6.0,717,0,0
29.0,0,1,4,69703.0,5,0,6000.0,0,0,0,1,0,0,9.91,0.09,10.0,661,0,0
35.0,0,1,4,70523.0,12,0,6000.0,0,0,1,0,0,0,13.57,0.09,8.0,735,1,0
27.0,0,1,0,53972.0,6,2,24000.0,1,0,0,0,0,0,8.88,0.44,9.0,633,0,1
29.0,0,1,6,71722.0,6,0,6000.0,1,0,0,0,0,0,10.37,0.08,7.0,572,0,0
29.0,0,1,6,72055.0,6,0,6000.0,0,1,0,0,0,0,7.88,0.08,9.0,713,0,0
32.0,0,1,4,71860.0,7,0,6000.0,0,0,1,0,0,0,11.49,0.08,8.0,647,1,0
30.0,0,1,6,60856.0,9,5,5000.0,0,1,0,0,0,0,7.14,0.08,7.0,673,1,0
32.0,0,1,4,72524.0,8,0,6000.0,0,0,0,0,1,0,13.22,0.08,10.0,632,1,0
32.0,0,1,0,61384.0,5,2,5400.0,0,1,0,0,0,0,7.14,0.09,9.0,505,1,0
30.0,1,0,2,60879.0,10,5,10000.0,1,0,0,0,0,0,15.95,0.16,7.0,673,1,0
32.0,1,0,2,72543.0,8,0,6000.0,0,1,0,0,0,0,13.36,0.08,8.0,683,0,0
27.0,1,0,4,72556.0,7,0,6000.0,0,0,1,0,0,0,14.59,0.08,7.0,691,1,0
29.0,1,0,4,73316.0,11,0,6000.0,0,1,0,0,0,0,15.96,0.08,7.0,590,1,0
34.0,0,1,6,54039.0,12,2,4000.0,0,0,0,1,0,0,15.95,0.07,9.0,614,0,1
29.0,1,0,2,73007.0,8,0,6000.0,0,0,1,0,0,0,14.79,0.08,9.0,672,1,0
32.0,1,0,2,72939.0,10,0,6000.0,1,0,0,0,0,0,10.36,0.08,7.0,614,1,0
32.0,0,1,2,65756.0,5,0,6000.0,0,0,1,0,0,0,15.95,0.09,7.0,540,0,1
27.0,0,1,0,72341.0,4,0,6000.0,1,0,0,0,0,0,9.25,0.08,9.0,633,1,0
32.0,0,1,6,72767.0,9,0,6000.0,0,0,0,1,0,0,13.98,0.08,5.0,638,0,0
30.0,0,1,4,60969.0,4,2,16000.0,0,0,0,0,1,0,10.38,0.26,7.0,659,0,0
32.0,1,0,4,73126.0,13,0,6000.0,0,0,0,0,1,0,11.36,0.08,8.0,579,1,0
27.0,0,1,0,72919.0,6,0,6000.0,0,0,0,0,1,0,8.94,0.08,9.0,602,1,0
32.0,1,0,4,61233.0,9,2,9600.0,0,0,0,0,1,0,6.76,0.16,9.0,720,0,0
30.0,1,0,0,60808.0,7,2,5000.0,0,0,0,0,0,1,7.88,0.08,5.0,679,0,0
34.0,1,0,0,73065.0,12,0,6000.0,0,0,0,0,0,1,8.0,0.08,9.0,701,0,0
27.0,0,1,4,53886.0,5,2,6000.0,0,1,0,0,0,0,13.23,0.11,8.0,627,0,1
29.0,1,0,2,73004.0,4,0,6000.0,0,0,1,0,0,0,10.01,0.08,10.0,611,1,0
27.0,0,1,6,72949.0,3,0,6000.0,0,0,1,0,0,0,8.0,0.08,5.0,672,0,0
32.0,0,1,0,61008.0,12,2,6000.0,0,0,0,0,1,0,6.76,0.1,6.0,561,1,0
33.0,1,0,2,74259.0,11,0,6000.0,0,1,0,0,0,0,10.39,0.08,7.0,672,1,0
30.0,0,1,4,74954.0,8,0,6000.0,0,0,0,0,0,1,15.96,0.08,9.0,693,1,0
34.0,0,1,4,60986.0,11,2,5000.0,0,0,1,0,0,0,11.01,0.08,10.0,682,0,0
33.0,1,0,4,74646.0,6,0,6000.0,0,1,0,0,0,0,5.79,0.08,10.0,654,0,0
32.0,0,1,4,75898.0,8,0,6000.0,0,0,0,1,0,0,11.01,0.08,5.0,684,0,0
34.0,1,0,0,75326.0,13,0,6000.0,0,0,1,0,0,0,7.49,0.08,9.0,600,1,0
32.0,0,1,6,28432.0,11,0,7125.0,0,0,0,0,0,1,15.28,0.25,5.0,690,0,1
32.0,1,0,4,63511.0,10,0,7125.0,0,0,0,0,1,0,7.49,0.11,10.0,696,1,0
31.0,1,0,10,61271.0,10,2,12000.0,1,0,0,0,0,0,7.88,0.2,6.0,580,1,0
30.0,1,0,2,61307.0,4,5,3000.0,0,0,0,0,0,1,14.22,0.05,10.0,664,1,0
27.0,1,0,2,50395.0,6,0,7100.0,0,0,0,1,0,0,7.88,0.14,10.0,611,1,0
31.0,1,0,4,60947.0,13,2,2000.0,0,0,0,0,0,1,6.39,0.03,7.0,637,1,0
35.0,1,0,0,31209.0,12,0,7050.0,1,0,0,0,0,0,12.23,0.23,7.0,663,0,0
35.0,0,1,10,97245.0,15,0,7050.0,1,0,0,0,0,0,8.88,0.07,5.0,703,1,0
31.0,1,0,6,60653.0,7,2,5000.0,1,0,0,0,0,0,10.62,0.08,10.0,635,1,0
31.0,0,1,6,61156.0,9,5,16000.0,0,0,1,0,0,0,13.85,0.26,6.0,663,1,0
27.0,0,1,4,24736.0,5,0,7025.0,0,0,0,0,1,0,5.42,0.28,9.0,538,0,1
28.0,0,1,6,61079.0,5,2,3000.0,0,0,0,0,1,0,11.01,0.05,10.0,661,1,0
31.0,0,1,4,16604.0,5,0,7000.0,0,0,1,0,0,0,9.62,0.42,9.0,686,0,1
29.0,1,0,4,18522.0,11,0,7000.0,0,0,0,0,1,0,12.84,0.38,5.0,702,0,1
30.0,0,1,4,18525.0,7,0,7000.0,1,0,0,0,0,0,6.76,0.38,5.0,654,0,1
27.0,1,0,0,19069.0,5,0,7000.0,0,0,1,0,0,0,12.21,0.37,10.0,584,0,1
27.0,0,1,4,61013.0,5,2,10750.0,0,0,1,0,0,0,13.48,0.18,5.0,632,0,0
34.0,0,1,6,61223.0,15,2,6000.0,0,1,0,0,0,0,7.14,0.1,8.0,723,0,0
29.0,1,0,2,61039.0,7,2,10000.0,0,0,0,1,0,0,7.88,0.16,8.0,673,1,0
29.0,0,1,0,22851.0,6,0,7000.0,0,0,0,0,0,1,10.99,0.31,5.0,613,0,1
27.0,1,0,4,60801.0,5,2,15000.0,0,0,0,0,0,1,9.88,0.25,8.0,534,1,0
27.0,1,0,4,25200.0,0,0,7000.0,0,0,0,1,0,0,11.01,0.28,5.0,509,0,1
33.0,1,0,0,25115.0,10,0,7000.0,1,0,0,0,0,0,9.45,0.28,8.0,608,0,1
29.0,1,0,2,25913.0,5,0,7000.0,0,0,0,1,0,0,13.72,0.27,10.0,524,0,1
32.0,0,1,0,61125.0,14,2,5000.0,0,0,0,1,0,0,8.59,0.08,9.0,616,1,0
27.0,0,1,6,28867.0,4,0,7000.0,0,1,0,0,0,0,15.7,0.24,5.0,565,0,1
31.0,1,0,4,29512.0,8,0,7000.0,0,0,0,1,0,0,7.51,0.24,7.0,590,0,0
27.0,0,1,2,29631.0,4,0,7000.0,1,0,0,0,0,0,10.75,0.24,10.0,668,1,0
30.0,0,1,4,61024.0,6,2,5000.0,0,0,0,0,1,0,11.01,0.08,5.0,674,1,0
28.0,0,1,4,31375.0,0,0,7000.0,1,0,0,0,0,0,12.53,0.22,8.0,661,0,0
27.0,1,0,6,61113.0,2,5,4500.0,0,1,0,0,0,0,14.61,0.07,6.0,660,1,0
27.0,0,1,0,31110.0,4,0,7000.0,0,0,0,1,0,0,8.9,0.23,10.0,675,1,0
28.0,0,1,4,30806.0,5,0,7000.0,0,0,0,0,0,1,6.92,0.23,6.0,669,0,0
28.0,0,1,4,60816.0,1,2,7000.0,0,1,0,0,0,0,8.59,0.12,9.0,651,0,0
31.0,0,1,2,69787.0,8,0,6000.0,0,1,0,0,0,0,11.01,0.09,8.0,605,0,1
29.0,1,0,0,76648.0,3,0,6000.0,0,0,0,0,1,0,7.51,0.08,7.0,662,1,0
30.0,0,1,2,76531.0,11,0,6000.0,0,0,1,0,0,0,11.01,0.08,7.0,677,1,0
28.0,0,1,4,61217.0,7,2,5000.0,1,0,0,0,0,0,7.74,0.08,6.0,615,1,0
33.0,1,0,2,77447.0,12,0,6000.0,0,0,0,1,0,0,11.01,0.08,8.0,473,1,0
30.0,1,0,6,77386.0,8,0,6000.0,0,0,0,1,0,0,11.49,0.08,7.0,606,1,0
27.0,1,0,4,79350.0,7,0,6000.0,0,0,1,0,0,0,14.65,0.08,7.0,560,1,0
31.0,1,0,6,78532.0,8,0,6000.0,0,0,0,0,0,1,6.99,0.08,10.0,703,0,0
31.0,0,1,2,79099.0,13,0,6000.0,0,1,0,0,0,0,11.49,0.08,6.0,565,1,0
29.0,1,0,4,61009.0,6,2,3250.0,1,0,0,0,0,0,14.26,0.05,5.0,556,0,0
32.0,1,0,4,79104.0,11,0,6000.0,0,0,0,1,0,0,7.49,0.08,5.0,532,1,0
29.0,1,0,6,78910.0,4,0,6000.0,0,0,0,0,0,1,11.14,0.08,10.0,643,1,0
27.0,1,0,2,78981.0,4,0,6000.0,0,0,0,1,0,0,11.14,0.08,9.0,652,0,0
35.0,0,1,4,79196.0,10,0,6000.0,1,0,0,0,0,0,7.29,0.08,10.0,599,1,0
33.0,1,0,0,60996.0,10,5,1200.0,0,0,0,0,1,0,14.26,0.02,6.0,648,0,0
27.0,1,0,2,60996.0,4,2,6500.0,0,0,0,0,0,1,7.74,0.11,6.0,621,1,0
27.0,0,1,4,79809.0,6,0,6000.0,0,1,0,0,0,0,15.62,0.08,9.0,665,1,0
31.0,0,1,4,80169.0,9,0,6000.0,0,1,0,0,0,0,11.01,0.07,5.0,601,0,0
27.0,0,1,2,81288.0,4,0,6000.0,1,0,0,0,0,0,9.99,0.07,8.0,646,1,0
31.0,1,0,0,82742.0,8,0,6000.0,0,0,1,0,0,0,7.49,0.07,10.0,632,1,0
29.0,0,1,6,53452.0,4,2,10000.0,1,0,0,0,0,0,14.74,0.19,5.0,621,0,1
27.0,0,1,4,61086.0,1,2,12000.0,0,0,0,0,0,1,9.32,0.2,8.0,665,1,0
27.0,1,0,6,84918.0,5,0,6000.0,0,0,0,0,1,0,11.86,0.07,6.0,653,0,0
32.0,0,1,0,85244.0,8,0,6000.0,0,1,0,0,0,0,9.99,0.07,8.0,609,1,0
27.0,1,0,6,61027.0,0,2,10000.0,1,0,0,0,0,0,12.84,0.16,10.0,595,0,0
28.0,0,1,2,84880.0,4,0,6000.0,1,0,0,0,0,0,10.36,0.07,9.0,642,0,0
27.0,0,1,2,60969.0,3,5,9000.0,0,0,0,1,0,0,12.53,0.15,8.0,544,1,0
31.0,1,0,6,54083.0,11,2,12000.0,0,1,0,0,0,0,12.53,0.22,6.0,607,0,1
30.0,1,0,2,61399.0,8,2,5000.0,0,0,1,0,0,0,10.95,0.08,9.0,669,0,0
30.0,1,0,4,61097.0,7,2,1875.0,1,0,0,0,0,0,8.0,0.03,9.0,629,1,0
33.0,0,1,0,53709.0,13,2,4500.0,1,0,0,0,0,0,14.74,0.08,10.0,644,0,1
34.0,1,0,2,85120.0,10,0,6000.0,0,1,0,0,0,0,11.89,0.07,5.0,654,1,0
35.0,1,0,6,61041.0,11,2,5600.0,0,1,0,0,0,0,12.53,0.09,7.0,620,1,0
28.0,0,1,0,86172.0,8,0,6000.0,0,0,0,1,0,0,8.49,0.07,10.0,600,1,0
33.0,0,1,2,61162.0,12,5,12000.0,0,0,0,0,0,1,13.99,0.2,7.0,631,1,0
27.0,0,1,4,87431.0,6,0,6000.0,1,0,0,0,0,0,15.96,0.07,10.0,571,0,0
27.0,1,0,0,61340.0,4,2,7500.0,0,0,0,0,1,0,11.59,0.12,6.0,649,1,0
32.0,1,0,0,87571.0,10,0,6000.0,0,0,0,0,0,1,8.49,0.07,10.0,652,0,0
29.0,0,1,2,87098.0,7,0,6000.0,0,0,0,0,0,1,9.63,0.07,5.0,692,0,0
31.0,1,0,0,87585.0,9,0,6000.0,0,0,1,0,0,0,13.23,0.07,5.0,616,1,0
32.0,0,1,6,60862.0,10,2,7500.0,0,0,0,1,0,0,10.39,0.12,7.0,663,1,0
31.0,1,0,4,80064.0,10,0,6000.0,1,0,0,0,0,0,14.35,0.07,5.0,664,0,1
28.0,1,0,6,87312.0,4,0,6000.0,0,0,0,1,0,0,7.88,0.07,10.0,693,1,0
27.0,0,1,0,80084.0,6,0,6000.0,1,0,0,0,0,0,11.01,0.07,8.0,631,0,1
30.0,0,1,2,60902.0,8,2,10000.0,0,0,0,0,0,1,11.01,0.16,9.0,676,1,0
